index,time
0,2020-07-27 00:00:10.085
1,2020-07-27 00:00:10.879
2,2020-07-27 00:00:16.662
3,2020-07-27 00:00:22.186
4,2020-07-27 00:00:27.692
5,2020-07-27 00:00:34.226
6,2020-07-27 00:00:50.368
7,2020-07-27 00:01:03.186
8,2020-07-27 00:01:06.023
9,2020-07-27 00:01:07.096
10,2020-07-27 00:01:09.037
11,2020-07-27 00:01:12.487
12,2020-07-27 00:01:22.237
13,2020-07-27 00:01:24.592
14,2020-07-27 00:01:32.251
15,2020-07-27 00:01:34.030
16,2020-07-27 00:01:39.770
17,2020-07-27 00:01:41.095
18,2020-07-27 00:01:47.494
19,2020-07-27 00:01:50.344
20,2020-07-27 00:02:13.285
21,2020-07-27 00:02:18.385
22,2020-07-27 00:02:19.005
23,2020-07-27 00:02:21.120
24,2020-07-27 00:02:22.138
25,2020-07-27 00:02:26.285
26,2020-07-27 00:02:28.308
27,2020-07-27 00:02:32.250
28,2020-07-27 00:02:35.032
29,2020-07-27 00:02:36.033
30,2020-07-27 00:02:37.126
31,2020-07-27 00:02:48.571
32,2020-07-27 00:02:54.018
33,2020-07-27 00:02:58.006
34,2020-07-27 00:03:00.213
35,2020-07-27 00:03:04.559
36,2020-07-27 00:03:09.467
37,2020-07-27 00:03:13.007
38,2020-07-27 00:03:21.218
39,2020-07-27 00:03:22.216
40,2020-07-27 00:03:29.111
41,2020-07-27 00:03:30.885
42,2020-07-27 00:03:53.573
43,2020-07-27 00:03:54.706
44,2020-07-27 00:04:10.165
45,2020-07-27 00:04:16.686
46,2020-07-27 00:04:18.462
47,2020-07-27 00:04:19.492
48,2020-07-27 00:04:21.328
49,2020-07-27 00:04:25.975
50,2020-07-27 00:04:27.423
51,2020-07-27 00:04:31.312
52,2020-07-27 00:04:32.358
53,2020-07-27 00:04:33.017
54,2020-07-27 00:04:39.094
55,2020-07-27 00:04:39.405
56,2020-07-27 00:04:40.586
57,2020-07-27 00:05:00.345
58,2020-07-27 00:05:03.237
59,2020-07-27 00:05:04.013
60,2020-07-27 00:05:05.054
61,2020-07-27 00:05:15.363
62,2020-07-27 00:05:20.084
63,2020-07-27 00:05:30.797
64,2020-07-27 00:05:39.577
65,2020-07-27 00:05:47.289
66,2020-07-27 00:05:50.045
67,2020-07-27 00:05:52.479
68,2020-07-27 00:05:54.186
69,2020-07-27 00:05:59.079
70,2020-07-27 00:06:01.037
71,2020-07-27 00:06:06.458
72,2020-07-27 00:06:11.358
73,2020-07-27 00:06:24.261
74,2020-07-27 00:06:28.411
75,2020-07-27 00:06:48.026
76,2020-07-27 00:06:50.376
77,2020-07-27 00:06:52.327
78,2020-07-27 00:06:54.073
79,2020-07-27 00:07:09.385
80,2020-07-27 00:08:28.177
81,2020-07-27 00:08:32.563
82,2020-07-27 00:08:33.510
83,2020-07-27 00:08:33.947
84,2020-07-27 00:08:34.063
85,2020-07-27 00:08:36.246
86,2020-07-27 00:08:41.532
87,2020-07-27 00:08:42.275
88,2020-07-27 00:08:47.403
89,2020-07-27 00:08:54.334
90,2020-07-27 00:09:00.166
91,2020-07-27 00:09:08.090
92,2020-07-27 00:09:09.302
93,2020-07-27 00:09:15.359
94,2020-07-27 00:09:30.367
95,2020-07-27 00:09:30.380
96,2020-07-27 00:09:31.016
97,2020-07-27 00:09:36.833
98,2020-07-27 00:09:48.059
99,2020-07-27 00:09:53.258
100,2020-07-27 00:10:03.045
101,2020-07-27 00:10:03.546
102,2020-07-27 00:10:07.567
103,2020-07-27 00:10:10.639
104,2020-07-27 00:10:19.879
105,2020-07-27 00:10:21.897
106,2020-07-27 00:10:24.526
107,2020-07-27 00:10:26.177
108,2020-07-27 00:10:29.326
109,2020-07-27 00:10:32.721
110,2020-07-27 00:10:36.469
111,2020-07-27 00:10:36.625
112,2020-07-27 00:10:38.404
113,2020-07-27 00:10:42.278
114,2020-07-27 00:10:45.364
115,2020-07-27 00:11:01.717
116,2020-07-27 00:11:03.368
117,2020-07-27 00:11:08.452
118,2020-07-27 00:11:13.072
119,2020-07-27 00:11:16.754
120,2020-07-27 00:11:19.110
121,2020-07-27 00:11:22.181
122,2020-07-27 00:11:24.351
123,2020-07-27 00:11:29.001
124,2020-07-27 00:11:30.708
125,2020-07-27 00:11:33.307
126,2020-07-27 00:11:36.750
127,2020-07-27 00:11:38.336
128,2020-07-27 00:11:40.608
129,2020-07-27 00:11:44.326
130,2020-07-27 00:11:50.975
131,2020-07-27 00:11:54.050
132,2020-07-27 00:11:58.512
133,2020-07-27 00:11:59.069
134,2020-07-27 00:12:08.244
135,2020-07-27 00:12:08.979
136,2020-07-27 00:12:14.569
137,2020-07-27 00:12:30.626
138,2020-07-27 00:12:42.427
139,2020-07-27 00:12:46.286
140,2020-07-27 00:12:48.575
141,2020-07-27 00:12:55.205
142,2020-07-27 00:12:56.889
143,2020-07-27 00:12:58.203
144,2020-07-27 00:13:02.616
145,2020-07-27 00:13:08.102
146,2020-07-27 00:13:17.285
147,2020-07-27 00:13:18.135
148,2020-07-27 00:13:19.364
149,2020-07-27 00:13:22.789
150,2020-07-27 00:13:23.397
151,2020-07-27 00:13:34.608
152,2020-07-27 00:13:35.042
153,2020-07-27 00:13:39.935
154,2020-07-27 00:13:40.016
155,2020-07-27 00:13:43.300
156,2020-07-27 00:13:44.455
157,2020-07-27 00:13:45.657
158,2020-07-27 00:13:49.833
159,2020-07-27 00:13:53.568
160,2020-07-27 00:13:58.897
161,2020-07-27 00:14:07.326
162,2020-07-27 00:14:10.138
163,2020-07-27 00:14:18.309
164,2020-07-27 00:14:22.843
165,2020-07-27 00:14:25.118
166,2020-07-27 00:14:35.314
167,2020-07-27 00:14:37.249
168,2020-07-27 00:14:39.503
169,2020-07-27 00:14:47.039
170,2020-07-27 00:14:51.383
171,2020-07-27 00:14:58.034
172,2020-07-27 00:15:00.286
173,2020-07-27 00:15:04.626
174,2020-07-27 00:15:14.277
175,2020-07-27 00:15:17.161
176,2020-07-27 00:15:28.034
177,2020-07-27 00:15:33.368
178,2020-07-27 00:15:44.564
179,2020-07-27 00:15:53.606
180,2020-07-27 00:15:56.331
181,2020-07-27 00:16:15.464
182,2020-07-27 00:16:18.337
183,2020-07-27 00:16:29.440
184,2020-07-27 00:16:30.674
185,2020-07-27 00:16:32.489
186,2020-07-27 00:16:43.204
187,2020-07-27 00:16:44.727
188,2020-07-27 00:16:52.887
189,2020-07-27 00:16:55.661
190,2020-07-27 00:16:56.461
191,2020-07-27 00:17:00.702
192,2020-07-27 00:17:01.340
193,2020-07-27 00:17:16.483
194,2020-07-27 00:17:23.745
195,2020-07-27 00:17:27.539
196,2020-07-27 00:17:34.308
197,2020-07-27 00:17:34.601
198,2020-07-27 00:17:38.464
199,2020-07-27 00:17:42.189
200,2020-07-27 00:17:44.427
201,2020-07-27 00:17:47.520
202,2020-07-27 00:17:53.234
203,2020-07-27 00:18:02.386
204,2020-07-27 00:18:08.251
205,2020-07-27 00:18:09.256
206,2020-07-27 00:18:16.529
207,2020-07-27 00:18:18.010
208,2020-07-27 00:18:27.219
209,2020-07-27 00:18:32.902
210,2020-07-27 00:18:35.945
211,2020-07-27 00:18:42.032
212,2020-07-27 00:18:47.457
213,2020-07-27 00:18:51.259
214,2020-07-27 00:18:52.431
215,2020-07-27 00:18:59.456
216,2020-07-27 00:19:09.175
217,2020-07-27 00:19:12.076
218,2020-07-27 00:19:17.222
219,2020-07-27 00:19:27.028
220,2020-07-27 00:19:32.321
221,2020-07-27 00:19:36.093
222,2020-07-27 00:19:44.558
223,2020-07-27 00:19:49.998
224,2020-07-27 00:19:51.850
225,2020-07-27 00:19:52.258
226,2020-07-27 00:20:06.654
227,2020-07-27 00:20:27.701
228,2020-07-27 00:20:31.540
229,2020-07-27 00:20:32.080
230,2020-07-27 00:20:32.877
231,2020-07-27 00:20:41.250
232,2020-07-27 00:20:43.550
233,2020-07-27 00:20:56.040
234,2020-07-27 00:20:57.494
235,2020-07-27 00:21:06.552
236,2020-07-27 00:21:09.049
237,2020-07-27 00:21:22.864
238,2020-07-27 00:21:24.230
239,2020-07-27 00:21:27.174
240,2020-07-27 00:21:28.397
241,2020-07-27 00:21:32.596
242,2020-07-27 00:21:42.523
243,2020-07-27 00:21:44.278
244,2020-07-27 00:21:46.342
245,2020-07-27 00:21:51.139
246,2020-07-27 00:21:54.600
247,2020-07-27 00:21:57.443
248,2020-07-27 00:22:00.684
249,2020-07-27 00:22:02.792
250,2020-07-27 00:22:06.204
251,2020-07-27 00:22:13.028
252,2020-07-27 00:22:31.405
253,2020-07-27 00:22:33.182
254,2020-07-27 00:22:36.721
255,2020-07-27 00:22:39.696
256,2020-07-27 00:22:40.352
257,2020-07-27 00:22:42.050
258,2020-07-27 00:22:45.022
259,2020-07-27 00:22:45.860
260,2020-07-27 00:22:47.643
261,2020-07-27 00:22:54.256
262,2020-07-27 00:22:58.600
263,2020-07-27 00:22:59.298
264,2020-07-27 00:23:03.299
265,2020-07-27 00:23:05.021
266,2020-07-27 00:23:08.704
267,2020-07-27 00:23:10.233
268,2020-07-27 00:23:10.391
269,2020-07-27 00:23:11.453
270,2020-07-27 00:23:14.357
271,2020-07-27 00:23:15.276
272,2020-07-27 00:23:21.442
273,2020-07-27 00:23:25.382
274,2020-07-27 00:23:27.450
275,2020-07-27 00:23:28.361
276,2020-07-27 00:23:29.018
277,2020-07-27 00:23:34.075
278,2020-07-27 00:23:34.251
279,2020-07-27 00:23:35.401
280,2020-07-27 00:23:36.503
281,2020-07-27 00:23:38.523
282,2020-07-27 00:23:39.232
283,2020-07-27 00:23:42.784
284,2020-07-27 00:23:44.555
285,2020-07-27 00:23:50.416
286,2020-07-27 00:23:53.201
287,2020-07-27 00:24:04.730
288,2020-07-27 00:24:06.593
289,2020-07-27 00:24:15.341
290,2020-07-27 00:24:22.251
291,2020-07-27 00:24:33.423
292,2020-07-27 00:24:36.151
293,2020-07-27 00:24:38.473
294,2020-07-27 00:24:39.115
295,2020-07-27 00:24:42.384
296,2020-07-27 00:24:42.850
297,2020-07-27 00:25:06.660
298,2020-07-27 00:25:12.303
299,2020-07-27 00:25:31.122
300,2020-07-27 00:25:35.363
301,2020-07-27 00:25:39.066
302,2020-07-27 00:25:47.077
303,2020-07-27 00:25:50.471
304,2020-07-27 00:25:50.801
305,2020-07-27 00:25:53.390
306,2020-07-27 00:25:57.086
307,2020-07-27 00:25:59.804
308,2020-07-27 00:26:06.927
309,2020-07-27 00:26:14.889
310,2020-07-27 00:26:18.010
311,2020-07-27 00:26:22.052
312,2020-07-27 00:26:38.516
313,2020-07-27 00:26:39.286
314,2020-07-27 00:26:43.755
315,2020-07-27 00:26:51.360
316,2020-07-27 00:26:54.751
317,2020-07-27 00:26:59.257
318,2020-07-27 00:27:04.596
319,2020-07-27 00:27:08.064
320,2020-07-27 00:27:12.596
321,2020-07-27 00:27:27.889
322,2020-07-27 00:27:32.654
323,2020-07-27 00:27:35.777
324,2020-07-27 00:27:38.375
325,2020-07-27 00:27:39.322
326,2020-07-27 00:27:41.362
327,2020-07-27 00:27:58.523
328,2020-07-27 00:28:24.500
329,2020-07-27 00:28:27.472
330,2020-07-27 00:28:34.477
331,2020-07-27 00:28:36.629
332,2020-07-27 00:28:41.032
333,2020-07-27 00:28:41.968
334,2020-07-27 00:28:50.421
335,2020-07-27 00:28:54.225
336,2020-07-27 00:29:16.053
337,2020-07-27 00:29:20.223
338,2020-07-27 00:29:21.116
339,2020-07-27 00:29:27.463
340,2020-07-27 00:29:36.561
341,2020-07-27 00:29:39.256
342,2020-07-27 00:29:40.107
343,2020-07-27 00:29:40.842
344,2020-07-27 00:29:43.665
345,2020-07-27 00:29:50.918
346,2020-07-27 00:29:53.659
347,2020-07-27 00:29:59.628
348,2020-07-27 00:30:08.560
349,2020-07-27 00:30:15.432
350,2020-07-27 00:30:26.238
351,2020-07-27 00:30:26.821
352,2020-07-27 00:30:33.210
353,2020-07-27 00:30:47.639
354,2020-07-27 00:30:48.279
355,2020-07-27 00:30:52.634
356,2020-07-27 00:30:52.686
357,2020-07-27 00:30:53.468
358,2020-07-27 00:31:08.087
359,2020-07-27 00:31:12.447
360,2020-07-27 00:31:25.948
361,2020-07-27 00:31:26.301
362,2020-07-27 00:31:35.143
363,2020-07-27 00:31:36.741
364,2020-07-27 00:31:47.945
365,2020-07-27 00:31:49.107
366,2020-07-27 00:31:54.170
367,2020-07-27 00:31:59.190
368,2020-07-27 00:32:02.499
369,2020-07-27 00:32:06.603
370,2020-07-27 00:32:13.235
371,2020-07-27 00:32:16.142
372,2020-07-27 00:32:30.844
373,2020-07-27 00:32:34.146
374,2020-07-27 00:32:35.257
375,2020-07-27 00:32:38.658
376,2020-07-27 00:32:40.654
377,2020-07-27 00:32:53.399
378,2020-07-27 00:32:54.593
379,2020-07-27 00:32:59.095
380,2020-07-27 00:33:03.294
381,2020-07-27 00:33:05.542
382,2020-07-27 00:33:07.657
383,2020-07-27 00:33:14.274
384,2020-07-27 00:33:17.213
385,2020-07-27 00:33:21.176
386,2020-07-27 00:33:25.279
387,2020-07-27 00:33:32.836
388,2020-07-27 00:33:40.066
389,2020-07-27 00:33:40.361
390,2020-07-27 00:33:50.619
391,2020-07-27 00:34:05.341
392,2020-07-27 00:34:05.571
393,2020-07-27 00:34:07.580
394,2020-07-27 00:34:10.765
395,2020-07-27 00:34:19.044
396,2020-07-27 00:34:27.877
397,2020-07-27 00:34:29.196
398,2020-07-27 00:34:30.066
399,2020-07-27 00:34:31.441
400,2020-07-27 00:34:33.188
401,2020-07-27 00:34:41.871
402,2020-07-27 00:34:42.134
403,2020-07-27 00:34:48.607
404,2020-07-27 00:34:50.041
405,2020-07-27 00:34:57.268
406,2020-07-27 00:35:01.276
407,2020-07-27 00:35:01.406
408,2020-07-27 00:35:04.100
409,2020-07-27 00:35:07.989
410,2020-07-27 00:35:10.294
411,2020-07-27 00:35:14.805
412,2020-07-27 00:35:17.111
413,2020-07-27 00:35:33.490
414,2020-07-27 00:35:37.068
415,2020-07-27 00:35:41.664
416,2020-07-27 00:35:45.654
417,2020-07-27 00:35:57.515
418,2020-07-27 00:35:59.385
419,2020-07-27 00:36:01.198
420,2020-07-27 00:36:07.549
421,2020-07-27 00:36:09.210
422,2020-07-27 00:36:15.016
423,2020-07-27 00:36:17.820
424,2020-07-27 00:36:25.121
425,2020-07-27 00:36:30.893
426,2020-07-27 00:36:33.616
427,2020-07-27 00:36:38.416
428,2020-07-27 00:36:42.753
429,2020-07-27 00:36:46.434
430,2020-07-27 00:36:47.419
431,2020-07-27 00:36:56.764
432,2020-07-27 00:36:56.890
433,2020-07-27 00:37:05.935
434,2020-07-27 00:37:06.916
435,2020-07-27 00:37:09.699
436,2020-07-27 00:37:20.487
437,2020-07-27 00:37:22.965
438,2020-07-27 00:37:23.328
439,2020-07-27 00:37:25.299
440,2020-07-27 00:37:31.142
441,2020-07-27 00:37:38.498
442,2020-07-27 00:37:50.527
443,2020-07-27 00:37:56.998
444,2020-07-27 00:37:59.627
445,2020-07-27 00:38:02.216
446,2020-07-27 00:38:08.530
447,2020-07-27 00:38:08.677
448,2020-07-27 00:38:13.172
449,2020-07-27 00:38:23.019
450,2020-07-27 00:38:24.525
451,2020-07-27 00:38:25.256
452,2020-07-27 00:38:30.895
453,2020-07-27 00:38:31.014
454,2020-07-27 00:38:35.355
455,2020-07-27 00:38:38.190
456,2020-07-27 00:38:39.383
457,2020-07-27 00:38:43.684
458,2020-07-27 00:38:57.746
459,2020-07-27 00:39:13.837
460,2020-07-27 00:39:28.921
461,2020-07-27 00:39:33.803
462,2020-07-27 00:39:39.500
463,2020-07-27 00:39:46.334
464,2020-07-27 00:39:51.392
465,2020-07-27 00:39:56.344
466,2020-07-27 00:40:01.594
467,2020-07-27 00:40:05.891
468,2020-07-27 00:40:06.558
469,2020-07-27 00:40:15.670
470,2020-07-27 00:40:17.864
471,2020-07-27 00:40:26.452
472,2020-07-27 00:40:27.725
473,2020-07-27 00:40:30.246
474,2020-07-27 00:40:33.824
475,2020-07-27 00:40:39.617
476,2020-07-27 00:40:40.032
477,2020-07-27 00:40:41.196
478,2020-07-27 00:40:41.504
479,2020-07-27 00:40:45.113
480,2020-07-27 00:40:46.858
481,2020-07-27 00:40:48.607
482,2020-07-27 00:40:58.018
483,2020-07-27 00:41:10.652
484,2020-07-27 00:41:13.440
485,2020-07-27 00:41:18.227
486,2020-07-27 00:41:25.700
487,2020-07-27 00:41:26.080
488,2020-07-27 00:41:30.545
489,2020-07-27 00:41:37.578
490,2020-07-27 00:41:43.993
491,2020-07-27 00:41:56.826
492,2020-07-27 00:41:58.072
493,2020-07-27 00:42:00.422
494,2020-07-27 00:42:03.872
495,2020-07-27 00:42:12.081
496,2020-07-27 00:42:17.924
497,2020-07-27 00:42:18.103
498,2020-07-27 00:42:20.552
499,2020-07-27 00:42:25.973
500,2020-07-27 00:42:30.154
501,2020-07-27 00:42:31.435
502,2020-07-27 00:42:37.174
503,2020-07-27 00:42:38.013
504,2020-07-27 00:42:42.295
505,2020-07-27 00:42:43.121
506,2020-07-27 00:42:50.962
507,2020-07-27 00:42:53.528
508,2020-07-27 00:42:54.735
509,2020-07-27 00:43:05.089
510,2020-07-27 00:43:05.303
511,2020-07-27 00:43:06.627
512,2020-07-27 00:43:09.749
513,2020-07-27 00:43:11.935
514,2020-07-27 00:43:12.579
515,2020-07-27 00:43:17.528
516,2020-07-27 00:43:21.572
517,2020-07-27 00:43:24.366
518,2020-07-27 00:43:28.050
519,2020-07-27 00:43:31.934
520,2020-07-27 00:43:32.490
521,2020-07-27 00:43:41.888
522,2020-07-27 00:43:47.975
523,2020-07-27 00:43:51.754
524,2020-07-27 00:44:07.789
525,2020-07-27 00:44:11.623
526,2020-07-27 00:44:13.751
527,2020-07-27 00:44:16.470
528,2020-07-27 00:44:17.884
529,2020-07-27 00:44:21.132
530,2020-07-27 00:44:34.395
531,2020-07-27 00:44:42.009
532,2020-07-27 00:45:00.544
533,2020-07-27 00:45:15.155
534,2020-07-27 00:45:21.208
535,2020-07-27 00:45:21.230
536,2020-07-27 00:45:25.061
537,2020-07-27 00:45:40.427
538,2020-07-27 00:45:44.059
539,2020-07-27 00:45:47.039
540,2020-07-27 00:45:49.222
541,2020-07-27 00:45:50.126
542,2020-07-27 00:45:51.149
543,2020-07-27 00:45:52.228
544,2020-07-27 00:45:58.849
545,2020-07-27 00:45:59.819
546,2020-07-27 00:46:04.287
547,2020-07-27 00:46:12.951
548,2020-07-27 00:46:22.656
549,2020-07-27 00:46:29.468
550,2020-07-27 00:46:33.227
551,2020-07-27 00:46:45.888
552,2020-07-27 00:46:46.046
553,2020-07-27 00:46:57.791
554,2020-07-27 00:47:04.136
555,2020-07-27 00:47:18.805
556,2020-07-27 00:47:20.669
557,2020-07-27 00:47:21.083
558,2020-07-27 00:47:25.956
559,2020-07-27 00:47:28.434
560,2020-07-27 00:47:37.461
